Taxon	Adenoma1.2065.S1.L001	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma2.2113.S2.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma3.2123.S3.L001	Adenoma30.3509.S30.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer1.2355.S61.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer2.2455.S62.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer3.2513.S63.L001	Cancer30.2863.S90.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy1.2027.S31.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy2.2779.S32.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy3.3021.S33.L001	Healthy30.3291.66.S60.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__unassigned;Other	206.0	16.0	36.0	236.0	2168.0	45.0	2.0	302.0	75.0	0.0	112.0	429.0	579.0	19.0	27.0	129.0	4.0	88.0	55.0	13.0	46.0	68.0	61.0	16.0	55.0	832.0	13.0	39.0	87.0	900.0	3745.0	32.0	104.0	22.0	4621.0	8.0	1101.0	4.0	20.0	156.0	4.0	47.0	467.0	164.0	29.0	7.0	134.0	4.0	14.0	5.0	90.0	4.0	99.0	52.0	434.0	4.0	61.0	2.0	216.0	468.0	29.0	1767.0	2.0	42.0	2.0	152.0	28.0	0.0	481.0	52.0	44.0	22.0	34.0	1.0	11.0	190.0	1054.0	20.0	59.0	4004.0	238.0	70.0	268.0	6.0	103.0	128.0	2135.0	15.0	236.0	26.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas;Other	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__unassigned;g__unassigned;Other	87.0	16.0	19.0	46.0	114.0	1006.0	5.0	293.0	34.0	68.0	126.0	81.0	12.0	48.0	382.0	7.0	1998.0	1023.0	707.0	15.0	457.0	31.0	10.0	8.0	20.0	161.0	73.0	6.0	57.0	32.0	137.0	133.0	61.0	36.0	10.0	44.0	46.0	35.0	53.0	24.0	1.0	41.0	39.0	34.0	67.0	29.0	253.0	57.0	4.0	19.0	30.0	10.0	4.0	38.0	501.0	17.0	274.0	44.0	20.0	148.0	225.0	668.0	2.0	28.0	11.0	27.0	661.0	4.0	43.0	45.0	1731.0	1325.0	142.0	2.0	29.0	126.0	110.0	33.0	9.0	18.0	1206.0	601.0	2.0	12.0	12.0	45.0	6.0	89.0	10.0	23.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Natranaerobiaceae;g__Dethiobacter;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Moorella;Other	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__unassigned;f__unassigned;g__unassigned;Other	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	181.0	11.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	26.0	4.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0	3.0	7.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	118.0	0.0	3.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	17.0	12.0	0.0	38.0	7.0	6.0	1.0	0.0	0.0	1.0	37.0	4.0	1.0	0.0	0.0	191.0	25.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;Other	2.0	3.0	0.0	7.0	0.0	109.0	0.0	1.0	0.0	0.0	7.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	256.0	1.0	0.0	7.0	0.0	7.0	3.0	7.0	218.0	0.0	23.0	1.0	0.0	1.0	21.0	2.0	2.0	0.0	1.0	7.0	3.0	0.0	3.0	2.0	0.0	6.0	64.0	11.0	0.0	18.0	6.0	34.0	2.0	8.0	402.0	0.0	43.0	1.0	4.0	29.0	4.0	12.0	3.0	0.0	5.0	591.0	2.0	66.0	4.0	36.0	3.0	375.0	0.0	1.0	0.0	326.0	2.0	271.0	0.0	4.0	53.0	6.0	24.0	575.0	557.0	231.0	712.0	15.0	19.0	23.0	1.0	2.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;Other	0.0	0.0	0.0	0.0	0.0	0.0	553.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;Other	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	58.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	24.0	0.0	0.0	46.0	0.0	885.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2229.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;Other	70.0	198.0	335.0	162.0	240.0	235.0	18.0	494.0	53.0	29.0	158.0	410.0	15.0	83.0	185.0	60.0	178.0	113.0	53.0	250.0	151.0	84.0	133.0	16.0	135.0	1.0	201.0	23.0	319.0	121.0	156.0	10.0	84.0	80.0	1.0	4.0	137.0	28.0	262.0	146.0	152.0	87.0	27.0	21.0	120.0	71.0	72.0	253.0	37.0	172.0	15.0	47.0	142.0	266.0	47.0	16.0	59.0	6.0	18.0	8.0	156.0	57.0	167.0	11.0	108.0	74.0	162.0	141.0	371.0	40.0	106.0	47.0	203.0	221.0	19.0	370.0	99.0	439.0	17.0	245.0	6.0	723.0	235.0	49.0	113.0	268.0	391.0	276.0	40.0	38.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;Other	20.0	1.0	0.0	15.0	10.0	2.0	0.0	6.0	19.0	0.0	2.0	16.0	14.0	3.0	0.0	0.0	0.0	4.0	2.0	0.0	3.0	43.0	0.0	1.0	1.0	0.0	8.0	0.0	5.0	16.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	90.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	15.0	0.0	3.0	7.0	0.0	7.0	0.0	1.0	0.0	1.0	15.0	0.0	19.0	7.0	1.0	10.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	4.0	38.0	0.0	1.0	63.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	11.0	0.0	8.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;Other	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;Other	27.0	0.0	8.0	0.0	7.0	1.0	0.0	7.0	15.0	6.0	2.0	11.0	1.0	7.0	14.0	1.0	3.0	15.0	75.0	3.0	5.0	0.0	6.0	0.0	10.0	1.0	0.0	8.0	16.0	1.0	8.0	18.0	15.0	0.0	7.0	1.0	42.0	0.0	3.0	29.0	3.0	1.0	0.0	41.0	2.0	0.0	1.0	0.0	0.0	11.0	7.0	2.0	0.0	2.0	6.0	11.0	6.0	2.0	14.0	11.0	0.0	5.0	1.0	0.0	1.0	10.0	3.0	1.0	5.0	3.0	4.0	7.0	5.0	17.0	1.0	3.0	22.0	1.0	4.0	12.0	5.0	6.0	6.0	0.0	2.0	21.0	0.0	0.0	3.0	8.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;Other	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;Other	50.0	22.0	1.0	1.0	36.0	225.0	0.0	1.0	27.0	200.0	110.0	4.0	18.0	10.0	1.0	1613.0	0.0	231.0	0.0	1.0	38.0	3.0	1.0	13.0	2.0	63.0	13.0	0.0	2.0	0.0	0.0	48.0	76.0	0.0	3.0	40.0	14.0	9.0	2.0	1.0	2.0	1.0	3.0	18.0	0.0	17.0	21.0	16.0	1216.0	12.0	1.0	13.0	8.0	39.0	263.0	3.0	33.0	0.0	2.0	5.0	1.0	223.0	20.0	0.0	0.0	21.0	632.0	0.0	6.0	0.0	30.0	60.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	25.0	28.0	43.0	65.0	263.0	155.0	4.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__unassigned;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Incertae_sedis;Other	26.0	0.0	1.0	0.0	45.0	1.0	0.0	0.0	1.0	0.0	5.0	24.0	0.0	0.0	2.0	0.0	1.0	12.0	16.0	0.0	15.0	0.0	1.0	1.0	0.0	6.0	0.0	1.0	6.0	18.0	12.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	4.0	20.0	3.0	12.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	8.0	9.0	1.0	2.0	0.0	0.0	0.0	15.0	6.0	0.0	0.0	1.0	22.0	1.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus;Other	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	85.0	0.0	0.0	2.0	0.0	364.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	117.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	60.0	0.0	0.0	0.0	86.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	591.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	449.0	0.0	1.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	2542.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium;Other	3.0	1.0	454.0	164.0	9.0	1.0	24.0	3.0	1.0	34.0	35.0	0.0	26.0	81.0	83.0	1950.0	2.0	2046.0	0.0	880.0	1912.0	519.0	316.0	11.0	74.0	881.0	2.0	1.0	8.0	17.0	796.0	838.0	1183.0	6.0	961.0	1419.0	369.0	1611.0	3.0	2576.0	799.0	98.0	1393.0	1.0	2099.0	0.0	1013.0	8.0	1.0	11.0	2290.0	5.0	189.0	388.0	53.0	2190.0	460.0	3.0	2.0	0.0	0.0	3.0	2.0	12.0	0.0	1240.0	35.0	1.0	118.0	737.0	1224.0	0.0	196.0	279.0	19.0	201.0	22.0	66.0	0.0	78.0	726.0	80.0	2.0	385.0	8.0	2234.0	1372.0	47.0	3016.0	2.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Succiniclasticum;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	305.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Allisonella;Other	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	38.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaeroglobus;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaerosinus;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dendrosporobacter;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;Other	785.0	656.0	1.0	4.0	0.0	2363.0	45.0	5.0	333.0	1.0	1.0	88.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	385.0	1.0	1.0	313.0	3634.0	312.0	1.0	0.0	178.0	0.0	0.0	0.0	7.0	30.0	0.0	271.0	0.0	7.0	0.0	0.0	774.0	0.0	3.0	2.0	1.0	2.0	1.0	1.0	1082.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	62.0	287.0	821.0	2.0	549.0	1259.0	4.0	2.0	111.0	2.0	2.0	1.0	1.0	0.0	0.0	522.0	3.0	1.0	0.0	571.0	0.0	3.0	1.0	619.0	5.0	195.0	0.0	0.0	1.0	1.0	823.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas;Other	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;Other	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	2390.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	4.0	0.0	1.0	1.0	889.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	1286.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0	1.0	0.0	218.0	2.0	0.0	0.0	0.0	0.0	583.0	0.0	0.0	0.0	1.0	0.0	1225.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	692.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas;Other	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;Other	8.0	828.0	23.0	56.0	1.0	70.0	4.0	454.0	13.0	1.0	6.0	1.0	0.0	1.0	5.0	119.0	485.0	4.0	10.0	138.0	2.0	1.0	10.0	15.0	47.0	0.0	5.0	697.0	4.0	8.0	193.0	41.0	1.0	1478.0	4.0	4.0	1.0	111.0	3.0	692.0	8056.0	32.0	4.0	3.0	4.0	5.0	35.0	8.0	180.0	1.0	8.0	4.0	11.0	8.0	4.0	2.0	27.0	0.0	6.0	0.0	93.0	25.0	579.0	0.0	55.0	10.0	74.0	58.0	17.0	0.0	51.0	443.0	2.0	4.0	97.0	4.0	13.0	0.0	0.0	41.0	9.0	4.0	12.0	367.0	5.0	280.0	1.0	0.0	0.0	1.0
