species	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Alteromonas sp. SN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aminobacterium colombiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ammonifex degensii	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1
Amphibacillus xylanus	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Amycolatopsis mediterranei	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9	1	0	0	0	0	0	0	0	0	8	0	1	0	4	0	0	0	0	0	1	4	0	0	0	14	1
Amycolicicoccus subflavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anabaena sp. 90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anabaena variabilis	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobaculum mobile	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Anaerococcus hydrogenalis	0	4	5	13	9	74	191	4	5	2	3	10	9	0	12	17	2	7	5	12	1	3	3	12	3	7	10	4	2	3	0	10	13	1	0	131	1	1	7	20	9	2	5	0	1	12	2	5	6	8	0	5	6	0	3	8	1	4	4	6	8	15	0	13	5	4	0	2	6	142	6	16	1	12	4	5	3	75	0	3	1	11	4	1	13	8	2	1	6
Anaerococcus prevotii	5	0	1	2	0	3	125	0	0	0	10	6	11	0	0	0	2	7	2	2	1	0	0	8	0	0	0	23	0	1	0	0	0	0	13	5	0	0	0	0	1	16	1	0	2	0	16	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	9	2	1	0	5	0	0	5	1	1	0	1	25	0	1	6	0	0	0	0	1	0	0	0	0	0	0
Anaerolinea thermophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Anaeromyxobacter dehalogenans	4	3	0	8	1	1	1	0	4	0	3	2	11	0	1	0	0	1	2	0	0	4	1	1	2	3	4	16	1	4	3	1	3	0	1	0	0	6	0	0	0	3	9	7	1	1	1	1	0	0	0	2	1	0	0	0	0	3	1	0	3	3	24	0	0	0	0	1	3	3	0	0	0	4	1	0	4	8	0	0	0	0	0	0	0	1	1	3	1
Anaeromyxobacter sp. Fw109-5	0	0	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	3	1	0	1	0	0	2	0	0	1	1	3	0	0	3	0	0	2	0	3	0	0	3	0	0	0	1	0	0	0	2	1	0	2	0	5	0	0	2	0	0	0	0	0	1	0	0	1	6	0	2	6	0	3	0	0	0	0	1	2	3	1	0	1	1
Anaeromyxobacter sp. K	0	0	1	0	0	0	0	2	1	0	0	1	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	6	1	0	0	12	0	0	0	0	4	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	9	0	4	8	0	0	0	1	1	0	1	0	0	0	0	10	4
Anoxybacillus flavithermus	0	0	2	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Aquifex aeolicus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium haemolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
Arcobacter butzleri	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	37	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5
Arcobacter nitrofigilis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter sp. L	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Aromatoleum aromaticum	0	0	9	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	5	0	0	1	0	1	0	0	0	6	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	9	0	0	1	0	0	0	0	1	0
Arthrobacter arilaitensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter aurescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter chlorophenolicus	0	0	3	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1	2	11	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	2	0	0	5	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
Arthrobacter phenanthrenivorans	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1
Arthrobacter sp. FB24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0
Arthrobacter sp. Rue61a	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrospira maxima	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
Aspergillus carbonarius	18	25	12	3	1	2	10	23	19	10	19	33	12	1	2	15	2	17	2	5	4	10	28	7	5	2	5	12	15	72	30	22	18	2	21	2	11	49	4	0	1	24	23	213	0	26	35	19	1	12	8	5	14	22	43	10	18	19	29	157	28	3	11	2	23	5	12	28	8	2	18	11	12	21	9	17	21	5	22	9	37	14	31	16	34	0	0	31	26
Aspergillus flavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Aspergillus niger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus oryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus terreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asticcacaulis excentricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	2	1	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	8	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1
Atopobium parvulum	7	3	2	11	29	0	55	0	4	5	45	0	8	6	9	10	5	2	151	4	3	3	24	1	4	0	9	13	1	3	1	2	14	16	15	2	0	56	5	1	20	0	19	853	0	10	3	10	5	56	1	1	0	104	28	6	0	14	292	4	3	57	9	5	11	4	1	0	2	4	40	4	7	10	0	9	4	29	32	12	13	4	17	10	3	11	5	1	0
Atopobium rimae	0	0	2	1	8	3	3	1	0	1	17	2	0	1	0	3	0	0	22	1	0	0	6	4	2	5	1	0	0	0	1	0	2	1	0	2	0	8	3	0	14	1	1	16	1	4	1	0	2	6	0	1	1	1	3	2	0	1	101	2	7	3	2	2	4	0	1	2	0	3	0	1	2	11	3	1	2	5	0	1	7	0	2	1	0	0	1	3	5
Aureococcus anophagefferens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aureoumbra lagunensis	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	4	0	0	0	1	0	0	0	3	2	0	1	0	0	0	0	0	3	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	2	0	1	0	0	3	0	0
Azoarcus sp. BH72	2	0	0	7	8	1	0	0	15	0	17	1	5	0	0	0	0	8	0	0	0	0	6	1	0	0	1	1	1	0	0	1	6	0	0	1	0	3	0	0	5	2	1	67	11	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	7	0	1	0	0	6	5	0	14	9	0	1	5	11	10	0	1	15	0
Azorhizobium caulinodans	0	0	0	3	1	3	0	0	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0	2	0	0	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	2	0	1	0	1	2	0	0	0	0	0	0	6	1	0	1	0	0	9	5
Azospira oryzae	3	2	0	1	0	0	1	1	16	1	26	12	7	1	0	11	1	7	0	5	0	7	2	1	6	4	0	8	6	0	9	4	0	6	0	1	0	2	5	2	0	5	0	80	1	0	9	7	0	1	0	1	1	3	8	0	10	12	10	3	1	0	8	0	6	0	0	11	5	4	3	0	12	0	2	8	0	7	0	9	5	1	2	7	7	1	0	4	0
Azospirillum brasilense	3	0	0	0	0	0	1	0	0	0	0	2	11	0	0	4	0	0	3	0	2	0	0	0	5	1	0	3	0	0	1	9	2	0	0	0	0	11	1	0	0	24	13	0	0	9	3	0	0	1	0	0	0	0	5	0	0	2	3	1	2	0	10	0	0	3	1	0	1	0	3	1	8	0	4	0	1	2	0	1	0	7	10	4	1	0	1	9	0
Azospirillum lipoferum	6	3	9	0	0	4	3	0	0	0	2	10	12	0	0	6	1	3	3	0	0	11	1	0	0	0	1	1	3	1	0	8	1	14	9	0	0	4	1	7	0	2	12	3	5	8	13	2	1	0	0	2	0	0	7	7	0	5	1	0	4	0	7	1	0	0	9	9	5	0	0	0	8	1	4	2	5	14	2	8	13	13	10	11	6	0	1	19	1
Azotobacter vinelandii	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	1	16	6	1	2	0	0	0	1	0	0	0	3	1	0	0	4	3	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	5	0	0	1	1
Bacillus cellulosilyticus	0	0	0	0	0	17	0	2	1	9	1	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	1	0	0	0	0	0	13	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	3	0	0	0	1	0	0	3	0	0	0	0	0	5	1	1	0	0	0	0	0	12	2
Bacillus cereus group	0	1	7	0	5	1	12	0	4	0	1	7	0	6	0	4	0	0	0	0	0	11	4	1	8	3	1	0	4	1	1	0	6	3	7	0	0	0	0	0	10	6	6	410	3	13	5	0	2	9	5	5	2	4	2	12	4	0	1	0	1	1	5	13	5	2	5	4	1	10	1	9	0	2	0	4	13	8	4	3	11	4	10	0	5	0	1	0	7
Bacillus clausii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus coagulans	1	0	0	19	0	0	18	0	0	0	0	0	0	0	0	18	0	0	7	20	5	0	1	3	0	5	0	16	13	0	0	4	20	0	0	0	0	0	0	0	0	57	0	0	7	0	9	6	0	1	1	6	4	0	0	1	0	10	8	0	0	1	3	0	24	0	0	0	2	0	9	0	10	0	1	0	1	6	0	1	2	0	2	0	0	1	0	5	0
Bacillus coahuilensis	1	1	1	2	2	2	0	2	0	1	2	0	0	0	0	3	0	0	0	1	1	0	1	3	0	0	0	0	2	0	3	1	0	9	2	0	0	1	1	0	0	0	1	16	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	2	0	1	0	3	2	2	0	0	0	0	1	0	1	2	1	2	0	0	0	1	3	0	1	1	0	0	0	1	3
Bacillus halodurans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	13	0	0	0	0	0	0	15	0	1	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus megaterium	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	126	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	4	20	0	1	0	0	2	0	0	8	8	0	2	0	2	0	0	0
Bacillus pseudofirmus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	23	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Bacillus pumilus	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0
Bacillus sp. B14905	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	2	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8
Bacillus sp. JS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. NRRL B-14911	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. SG-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	1	0	11	0
Bacillus subtilis group	0	3	0	0	0	0	1	0	1	0	0	4	3	0	0	1	4	1	0	0	1	0	0	0	1	2	0	1	0	15	0	0	1	0	1	0	0	2	0	0	2	0	6	41	0	1	0	0	2	1	0	0	0	2	2	2	0	0	0	3	1	0	6	4	2	0	0	0	0	2	0	4	0	1	3	3	0	0	0	0	4	1	0	0	0	0	0	0	0
Bacteroides caccae	8379	4935	20263	14556	1042	9688	204	7889	44203	524	967	8472	638	71725	43531	6234	65127	9990	19209	8017	201	16474	14654	9478	1382	2953	759	1745	1129	1421	22530	43787	16986	6063	23014	141295	4578	760	9596	567	891	727	6196	165	1529	230	4661	10448	1014	1759	306	83991	969	28	1648	5715	6069	738	25038	5037	2993	87	396	571	6167	2802	13876	44997	2784	823	9179	674	51	163	5319	6151	3241	32250	1654	3087	9320	184	3386	14489	15424	3592	758	621	9306
Bacteroides fragilis	3193	3875	18129	7692	11369	4378	5726	5375	6091	3838	5978	672	10130	32071	4711	46000	36549	19830	12297	15037	4892	3481	2614	916	13578	2706	1439	804	2756	28522	7524	1410	22296	7220	14975	16645	41107	589	1295	2574	9046	202	3361	119	10450	2778	6316	18395	14958	494	9841	37707	22836	304554	6366	6891	230858	5565	6540	10663	1542	21	1545	33260	2791	2739	161938	1503	9112	16916	33747	8144	9839	119596	22900	3102	15391	3290	30837	3303	2837	840	688	19497	11198	5823	23577	1359	3589
Bacteroides helcogenes	1219	2414	466	2218	913	4063	79	3279	3572	1740	337	1118	1466	7326	3540	1286	1605	6311	1905	707	146	323	1122	734	941	1739	5628	236	556	1774	577	2292	13643	1260	903	322	998	1038	213	34	575	466	390	28	601	280	172	2689	4814	1156	1391	2895	1976	42	1822	787	366	808	792	275	955	3	2941	586	2386	2343	1270	2157	596	674	1587	35	387	6	525	811	1798	689	1114	6408	351	1111	321	867	1047	5390	5011	144	281
Bacteroides intestinalis	14427	15947	6826	9450	3589	9873	32299	8491	19118	29781	4530	16957	2587	17846	32690	19766	18626	11861	20991	63821	2353	7418	3432	18253	24345	41106	8551	4834	1908	38623	13170	24536	11901	6557	27394	40318	9704	5546	15983	2315	2712	5040	5926	216	24559	3576	3155	29442	5801	3655	21258	4241	66256	2524	11539	8780	20295	1570	2055	8913	13278	35	9837	2295	11486	7429	25372	21522	68361	6438	10380	7888	3886	1227	17977	4147	19964	11663	10594	23949	5317	131312	7646	46286	13382	14928	6176	3843	2586
Bacteroides phage B40-8	24	0	0	0	541	0	81	0	0	0	0	0	66	1932	0	0	0	0	0	0	0	0	0	57	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	561	0	1	0	0	0	0	0	0	0	0	0	429	0	0	0	3926	0	0	6	0	3	0	106	0	0	0	0	0	0	0	0	4	0	1	0	1	0	64	0	0	0	0	2	9	0	0	0	0
Bacteroides salanitronis	392	702	469	546	1186	487	118	848	1110	2092	686	411	438	560	707	199	892	1339	826	352	2071	4529	551	221	261	501	249	673	3328	2333	1725	526	935	638	513	325	587	654	534	672	1173	717	4280	6	440	270	2794	737	1769	623	428	694	1566	9	2088	390	1146	405	271	264	1434	97	527	1418	515	444	999	542	323	538	665	510	536	246	156	453	2951	328	294	1460	243	446	1704	486	223	557	383	47	4114
Bacteroides sp. 2_1_16	89	512	276	5048	172	2629	333	675	1154	297	170	857	1776	4124	1585	4088	2093	901	816	4902	101	180	201	10452	706	126	3533	548	672	2487	612	465	157	1650	1129	2604	59148	2200	1037	17807	162	28	9581	54	948	53	197	1218	1154	6687	105	48860	443	48796	996	53	825	2420	486	1339	4410	5	184	7230	350	88	40255	466	1421	1893	236	47	46	7034	1081	2413	24919	9168	2297	5218	150	1415	68	585	560	845	244	108	94
