otu_id	rdp_consensus_taxonomy	rdp_confidence_score	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma1.2065.S1.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma2.2113.S2.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma30.3509.S30.L001	Adenoma3.2123.S3.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer1.2355.S61.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer2.2455.S62.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer30.2863.S90.L001	Cancer3.2513.S63.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy1.2027.S31.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy2.2779.S32.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy30.3291.66.S60.L001	Healthy3.3021.S33.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
Clostridium_hylemonae:Lactonifactor_longoviformis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_indolis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	8
Clostridium_lactatifermentans_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVb	NA	NA	54	0	0	7	0	0	0	0	4	18	1	382	10	2	1	0	0	0	0	237	0	0	0	33	0	0	0	0	1	9	0	337	113	0	189	3	0	384	87	0	1	3	416	195	0	3	0	0	0	292	3	0	0	8	38	1	2	50	0	67	15	0	0	45	26	23	0	0	29	0	0	0	0	80	0	0	0	76	0	26	0	0	0	1	0	1	0	221	1	128
Clostridium_methylpentosum_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Clostridium_IV	NA	NA	11	0	6	0	5	2	0	0	0	0	0	1	0	7	0	0	0	1	2	4	0	0	2	0	1	2	0	0	3	0	3	0	0	1	0	0	0	0	1	2	0	0	0	2	10	1	0	0	0	6	2	1	4	0	0	0	1	2	3	1	4	0	1	2	0	2	0	0	5	2	2	1	0	0	1	11	1	1	2	2	10	4	7	0	0	2	0	4	0	0
Clostridium_methylpentosum:Ruminococcus_albus:Ruminococcus_callidus:Ruminococcus_champanellensis:Ruminococcus_flavefaciens_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_neopropionicum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVb	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_neopropionicum:Clostridium_propionicum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVb	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Clostridium_nexile_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	8	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	1	0	1425	0	0	3	0	0	0	0	0	0	0	182	0	1	12	1	141	0	18	134	0	37	113	0	3	0	2	0	3	13	0	3	1	5	0	5	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	777	0	151
Clostridium_nexile:Clostridium_oroticum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Clostridium_nexile:Clostridium_oroticum:Coprococcus_comes:Lactonifactor_longoviformis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Clostridium_nexile:Clostridium_oroticum:Lactonifactor_longoviformis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_nexile:Clostridium_oroticum:Lactonifactor_longoviformis:Pseudobutyrivibrio_ruminis:Pseudobutyrivibrio_xylanivorans_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_nexile:Coprococcus_comes_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Clostridium_nexile:Lactonifactor_longoviformis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	2
Clostridium_nexile:Ruminococcus_lactaris_Firmicutes_Clostridia_Clostridiales_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_oroticum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	18	35	0	1	5	3	0	0	0	15	31	1	4	1	0	0	7	0	5	2	8	4	2	7	1	0	1	3	22	2	3	6	0	1	0	3	9	1	1	0	0	3	1	51	5	2	0	0	3	27	0	1	3	45	1	3	2	4	3	4	0	2	12	8	14	0	0	9	7	0	1	0	2	4	18	2	2	4	1	18	14	7	3	18	6	4	6	5	1
Clostridium_oroticum:Ruminococcus_lactaris_Firmicutes_Clostridia_Clostridiales_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Clostridium_paraputrificum_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	60	0	0	0
Clostridium_perfringens_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	0	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens:Clostridium_thermophilus_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	0	0	0	0	0	420	100	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	61	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
Clostridium_perfringens:Sarcina_maxima_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_populeti_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_quinii_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0
Clostridium_ramosum_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Clostridium_XVIII	NA	NA	1	13	11	159	0	0	0	4	47	0	1	15	0	3	0	57	0	0	0	14	0	13	15	8	86	0	198	0	3	104	0	79	22	0	0	0	0	27	0	1	152	0	20	1	0	69	0	6	37	18	11	21	0	0	15	15	0	6	1	5	0	2	0	8	29	0	0	134	0	0	0	0	0	1	0	0	3	1	16	3	0	2	0	0	6	4	384	163	11	25
Clostridium_ramosum:Clostridium_saccharogumia_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Clostridium_XVIII	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Clostridium_rectum_Fusobacteria_Fusobacteria_Fusobacteriales_Fusobacteriaceae_Clostridium_XIX	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_ruminantium_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Clostridium_XI	NA	NA	206	52	5	0	1	610	2	967	420	119	76	80	0	270	2047	641	90	171	1	262	577	591	6	8	19	31	73	3869	10	77	272	20	0	91	68	129	24	205	90	6	4	300	20	36	6	301	390	2	1689	417	1	17	288	192	594	9	47	15	552	13	229	1228	66	0	0	136	490	19	96	4	247	0	14	7	65	14	0	1	122	2	398	77	31	26	3023	1	24	556	148	224
Clostridium_saccharogumia_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Clostridium_XVIII	NA	NA	0	0	0	2	0	13	0	15	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	1	0	0	0	4	0	0	14	93	12	17	0	22	0	0	0	0	0	0	0	1	0	0
Clostridium_sartagoforme_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_scindens_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	33	3	29	0	5	0	3	0	53	4	1	54	4	0	0	0	0	0	0	14	0	0	0	0	3	0	323	0	3	2	0	10	5	1	1	0	6	161	0	0	3	0	52	4	28	46	1	0	0	0	0	161	0	0	28	15	24	35	90	82	0	4	5	38	72	3	0	1	2	0	0	0	9	1	0	0	9	2	1	0	0	0	0	0	3	1	18	0	16	59
Clostridium_spiroforme_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Clostridium_XVIII	NA	NA	4	1	0	0	33	0	17	0	6	0	0	0	6	30	0	0	1	0	2	2	6	71	0	11	47	0	0	0	9	1	0	5	0	5	0	1	0	0	0	19	0	0	0	0	0	0	2	1	0	9	4	25	0	23	30	0	0	0	17	3	4	0	7	2	72	25	41	5	32	0	1	0	0	12	0	33	0	0	1	0	4	9	1	42	40	19	1	112	28	12
Clostridium_straminisolvens_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Clostridium_III	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_subterminale:Clostridium_sulfidigenes:Clostridium_thiosulfatireducens_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Clostridium_sulfatireducens_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	6	9	0	0	0	23	0	9	5	0	38	78	0	30	2	0	0	8	4	337	29	3	2	22	5	3	2	5	1	691	9	5	15	14	8	36	16	28	2	82	1	271	0	11	8	0	79	0	2	0	1308	11	79	45	56	120	85	0	8	2	6	0	1273	1	2	1	267	0	14	249	357	382	8	6	1	9	70	25	27	233	128	30	129	12	12	47	0	3	198	63
Clostridium_symbiosum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	3	0	0	0	0	2	8	0	10	59	0	0	7	1	79	3	0	0	0	0	3	8	14	3	0	0	3	3	0	1	7	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	12	3	0	32
Clostridium_taeniosporum_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_tertium_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_viride:Pseudoflavonifractor_capillosus_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_Collinsella	NA	NA	1033	2	0	0	0	0	0	0	3	165	1120	188	79	624	1001	829	104	520	337	745	1107	1791	2	927	426	100	0	254	2	0	375	289	1085	72	255	68	0	1	211	81	282	0	0	1	134	0	748	0	0	0	0	749	108	585	1199	481	21	623	1371	210	3297	0	0	878	0	1	113	0	410	91	5	123	78	18	2	275	106	555	0	0	392	147	95	653	21	429	2	2	1	719
Collinsella_intestinalis:Collinsella_stercoris_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_Collinsella	NA	NA	3	0	0	0	0	0	0	0	0	165	0	0	0	22	0	0	0	0	2	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	150	0	0	149	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_tanakaei_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_Collinsella	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0
Comamonas_aquatica:Comamonas_jiangduensis:Comamonas_kerstersii_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Comamonas	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_testosteroni:Comamonas_thiooxydans_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Comamonas	NA	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Conchiformibius_steedae_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Conchiformibius	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_cateniformis_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Coprobacillus	NA	NA	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	21	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	2	0	5	0	0
Coprobacter_fastidiosus_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Barnesiella	NA	NA	0	15	0	0	5	0	0	0	0	0	0	0	0	34	13	0	0	13	7	0	0	0	0	0	0	0	0	0	0	29	0	0	1	0	0	0	18	0	21	3	0	35	0	0	11	0	10	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	9	0	3	2	0	0	3	34	14	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	12
Coprococcus_catus_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus	NA	NA	34	24	0	0	104	15	52	1	0	3	0	0	0	1	23	12	0	34	10	10	32	263	0	0	40	5	0	48	0	31	0	0	0	25	0	6	22	88	53	0	7	17	18	9	0	0	184	0	1	10	0	0	80	39	74	40	8	0	0	164	21	71	30	0	0	0	55	0	0	17	21	29	27	18	25	34	20	0	19	0	37	143	11	45	141	0	0	0	0	0
Coprococcus_catus:Melioribacter_roseus:Vallitalea_guaymasensis_unassigned_unassigned_unassigned_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Coprococcus_comes_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus	NA	NA	220	34	16	1	0	78	277	88	2	4	417	1	2	2	113	64	16	42	42	1204	147	1823	1	82	0	90	0	386	26	37	204	195	0	121	0	36	146	690	0	161	1	146	3	63	83	117	204	0	2	231	1	497	433	207	2	336	36	0	955	0	246	117	178	124	80	205	143	1	304	107	40	100	76	2	36	23	2	275	6	234	210	135	153	417	652	121	86	754	0	967
Coprococcus_eutactus_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus	NA	NA	0	0	0	0	0	0	0	0	0	1	30	1	0	1	171	0	0	176	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	107	1	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	1	0	67	0	452	0	0	1	135	0	163	1	0	0	787	0	1	1	0	0	0	0	0	0	0	0	0	0	79	4	0	0	21	21	0	0	0	1
