species	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
Acidithiobacillus ferrooxidans	0.000474973842066	0	0	0	0	0.000385855610035	0	0.000331162475176	0	0.000305782293931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000610000140347	0	0	0.00042852491143	0.000495914976505	0	0	0	0	0	0	0	0.000922593252804	0	0	0	0.000733807212695	0	0	0	0	0	0	0	0	0	0.000357955277652	0	0	0.00182818499873	0	0	0	0	0	0	0	0	0	0	0	0	0.00026182897885	0	0	0	0	0	0	0	0	0	0.000792779701545	0	0	0	0	0	0	0	0	0	0	0.000583183165364	0	0	0	0	0	0	0	0	0.000260810683447	0	0	0	0	0	0	0	0	0.00182818505523	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351754642674	0	0	0	0	0	0	0	0	0	0.000537906720554	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000861250872783	0	0	0	0	0	0	0	0	0	0	0.000442956281901	0	0	0.000351041829862	0	0	0	0	0	0	0.00049647524941	0	0	0	0	0	0	0.00217192237151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131121497893	0	0	0	0	0	0	0	0
Acidobacterium capsulatum	0	0	0	0	0	0	0.000686912542875	0	0	0.000220956029979	0	0	0	0	0	0	0	0.00174133810388	0	0	0	0	0	0	0	0	0	0	0	0	0.000693293019544	0	0	0	0	0	0.000339583543446	0.000257087402326	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400801631333	0	0	0	0	0	0	0.000774706691814	0	0	0	0	0	0	0	0	8.14506163208e-05	0.00037839137745	0.00107441375991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340624866588	0.000691400190869	0	0.000427579922979	0	0	0	0	0	0	0	0	0	0	0.000245924065439	0	0	0	0	0	0	0	0.000286121573194	0	0	0.000441888598276	0	0	0	0	0	0	0.00149064414201	0	0	0	0.000150457641961	0	0	0.000245024163992	0	0.000457915283358	0	0	0	0	0	0	0.00136815741715	0	0	0	0	0	0	0.00151682934642	0.000361852505055	0	0	0	0	0.000167986267662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342997606952	0	0	0	0	0.000346442883963	0	0.000367947986856	0	0	0.000213702881318	0.00190412989402	0	0	0.00079291885357	0	0	2.69436090704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidothermus cellulolyticus	0	0	0	0.000440830146612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342475787159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573040794461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000474587944634	0	0	0	0	0	0	0
Acidovorax avenae	0.000258394132553	0	0	0.000982444995734	0	0.000406119510144	0	0	0	0	0.00122520915313	0.00117856759179	0.000300892057114	0	0	0	0	0.000327749881484	0.000486284012921	0.000182626915171	0	0	0.00102699992599	0	0	0	0.00265480652891	0	0	0	0	0	0	0	0	0	0	0	0.00148073632429	0	0	0.00410061632932	0	0	0	0	0.000199623078115	0.000103234291153	0	0	0.000897431244639	0.00211225794261	0	0	0	0	0	0	0	0	0	0	0	0	0.000345313386635	0	0	0	0	0	0	0	0	0	0	0	0.00138975294121	0	0	0	0	0	0	0	0.00251925373534	0.000311888912006	0	0	0	0.000613810076314	0	0.000809053458018	0.000644449702127	0.00273952607773	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010995402718	0	0	0	0	0	0	0	0	0	0.0043373410181	0	0	0	0	0	0	0	0	0.000368942208432	0	0	0	0	0.000283077928859	0.000320409330762	0	0	0.00103004334499	0.00512758951936	0	0	0	0.000121159296157	0	0	0	0	0	0	0	0	0	0	0	0.000563203912494	0	0	0	0.000699328389465	0.000482646903059	0.0020433486782	0.000184738710901	0	0	0	0	0.00120069268163	0	0	0	0	0	0	0.000962903826073	0.000260826117356	0.00142874048389	0	0	0	0	0	0	0	0	0	0.000160824521481	4.05700175509e-05	0	0	0	0.000446329597828	0.00202787868722	0	0.000846142769182	0	0	0	0	0.00030653127736	0.000344411129935	0
Acidovorax citrulli	0	0	0.00224142022776	0	0	0	0.00264828448261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318587439986	0	0	0	0.000208690702062	0	0	0	0	0	0	0	0	0	0	0	0	0.000198232099651	0.00101102111267	0	0	0.000399975685444	0.000408854408467	0	0	0	0.00143114138825	0	0.000309517745996	0.00192079466708	0	0	0	0	0.000235067056687	0	0	0.000254820024036	0.00179205670223	0	0	0.000474878878032	0.000153193556347	0.00109125604132	0.000176830499114	9.29243389491e-05	0	0	0	0	0	0	0.000266712947753	0	0	0	0	0	0	0.000232444233913	0	0.000173492910205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980672144252	0	0.000417796274086	0.000391317227556	0	0	0.000126169910876	0.000844590432565	0	0	0	0	0.00204435932346	0	0	0	0	0.00407200930815	0	0	0	0	0	0	0.000396158890352	0	0	0.000214434786617	0	0	0	0	0.00131261964516	0	0.000724969232239	0.0038681266436	0	0	0	0	0	0.000655380201002	0	0.000279013211819	0	0	0	0	0	0	0	0	0.00115363762662	0	0	0	0.000238744655222	0.00123578604345	0	0	0	0.000195460516111	0	0	0.000307429561657	0	0	0	0	0.00285389180517	0	0.000328727026432	0	0	0	0.00834075689311	0.000852079491788	0	0	0	0	0	0	0.000823561480789	0	0.000983560071377	0	0	0.000457119177004	0.00339856471731	0	0	0	0	0	0	0	0.00299826390806	0
Acidovorax delafieldii	0	0	0.000225255877001	0.000667388590423	0	0.000459804414149	0.000585517878279	0	0	0.000188340869895	0	0	0	0	0	0	0	0	0.000275282927914	0.00041353670356	0	0	0	0	0.000230700549526	0	0	0.000253680565267	0	0.00025532562016	0	0	0.000172828797821	0	0	0	0	0.000219138916451	0.000279412455815	0	0	0.000663239494026	0	0	0	0	0	0	0	0	0	0	0.000106639253423	0.000300482477561	0.000259858722106	0	0	0.000563389925805	0	0	0	0.00026248131095	0	0	0	0.000102724730178	0	0.000138855499284	0	0.000305273440131	0	0	0	0.000449690421482	0.000611515925096	0	0	0	0.00195319116362	0	0.000191364928528	0	0	0.00020071763157	0	0	0	0	0.000196447702597	0	0	0.000183200433364	0	0.00103388793344	0.000262859360366	0	0	0	0	0	0	0.000209623391664	0	0.000216294014406	0	0	0	0	0.00106166876991	0	0.000364721665106	0.000154582650181	0	0	0.00163161209038	0	0	0.000409224480311	0	0	0	0	0.000218769295503	0	0	0	0.00020885632402	0	0	0.000337902562726	0.000235064316247	0.000640995953095	0	0	0.00040071454697	0.000777469792288	0.000276447864197	0.000200693741461	0	0	0	0	0	0.000308439717992	0.000210753771746	0	0	0	0	0.000674688412406	0	0	0	0.000664897233003	0	0.000362825022717	0	0.0013661198918	0	0	0	0.0002160750241	0	0	0	0	0.000147906046496	0.000292367977788	0	0.00143403698574	0	0	0	0.00032352111374	0	0	0.00023548630228	0.000182158353271	0.000405765663723	0.000267281625844	0	0	0	0	0	0	0	0.00022403632962	0	0	0.000260417981723	0.000239498577729	0	0.000245743370496	0	0.000623635891758	0.000520577431832	0.000194969404166	0
Acidovorax ebreus	0	0	0.000287288070186	0	0	0	0	0.000251652299338	0	0.000240207206887	0	0	0	0	0.000937155746074	0.000248759121072	0	0	0.000351091843501	0	0.000449175066121	0	0	0	0.000294232126356	0	0	0	0	0	0	0	0	0.000413451428512	0.00266259072229	0	0	0	0	0	0	0	0.000576442078085	0	0	0	0.00230601155337	0	0	0	0	0.000435722167832	0.000136006153224	0	0	0	0	0.00107780897907	0	0.00119676101818	0	0	0	0	0	0	0	0	0.00082271876351	0	0	0.000285431629439	0	0	0	0	0	0.00204473071163	0.00249107160963	0	0	0	0	0.000255992348762	0	0	0	0	0	0	0	0	0	0.000329651409257	0	0	0	0	0	0	0	0.000267350625692	0	0	0	0.00256251357453	0	0	0.000338509227979	0	0	0	0.0019215556318	0	0	0	0	0	0	0	0	0	0	0	0	0.00202577472618	0.000532744637545	0	0	0	0.000899392832941	0	0.000462664202906	0.000240597732589	0	0.000495786834129	0	0	0	0	0.000174951425566	0	0	0.000393379531449	0.00161275377607	0.000338277707189	0	0	0	0	0	0	0.00447289904903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219473990394	0	0	0	0	0	0.00678438311182	0.00180201483499	0	0.00258753813731	0	0	0.00028733442746	0	0	0	0	0	0	0	0.00319441455211	0	0	0	0	0	0	0.000221312295695	0.0034812560036	0
Acidovorax sp. JS42	0	0	0.00261666487874	0	0	0	0	0	0	0	0	0	0	0.00241352215295	0	0	0	0	0.00174425436558	0	0	0	0	0	0.00121814201514	0	0.000396772406897	0	0	0	0	0	0	0.000342343687977	0	0	0	0	0.000885209990215	0	0	0.00513630843085	0.00477302273756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127394734894	0	0	0	0	0	0	0	0	0	0.000633186523787	0	0	0.00166163707516	0	0	0	0	0	0	0	0	0	0.000498788423808	0	0	0.00036694636495	0	0	0	0	0	0	0	0	0	0	0	0.00022137013654	0	0	0	0.000795674189665	0	0	0.000280290475564	0	0.00231095826175	0.000816225281577	0	0	0	0	0	0	0	0.000335453239051	0	0	0	0.000135435418591	0	0	0	0	0	0	0	0.00169228921128	0	0.000199218358949	0	0.000821037159584	0	0	0	0.00042995975113	0	0	0	0	0	0	0	0	0.000302427848553	0	0.000233355191947	0	0	0	0.00029893674102	0	0	0.00375095153217	0	0.000220880044322	0.000593904686401	0	0	0	0	0	0	0	0	0	0	0	0.00124741120214	0.000341650388126	0	0	0	0.000192366029456	0	0	0	0	0	0	0	0.00229644317743	0	0.000946362950892	0	0.00132251043687	0	0	0	0	0	0	0	0.00288252969243	0
Acidovorax sp. KKS102	0	0	0.000209875653725	0	0	0	0	0	0	0	0	0	0	0	0.00114105083167	0	0.000313708378426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000809081992872	0.00163341082005	0.00156200688578	0	0	0.00844537449849	0.00294780115742	0	0	0	0	0	0	0	0	0	0	0	0	0.00209830350222	0	0.000787383422941	0	0	0	0.000244559376029	0	0	0	0	0	0	0.000150257403842	0.000142214852872	0	0	0	0	0.00170928687302	0	0.000488676619439	0	0	0.000957657532259	0	0	0	0	0	0.00032900700831	0	0	0	0	0	0	0	0.000240823800913	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144986099784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149307363788	0	0	0	0	0	0	0.000193708006899	0	0	0.000337516323494	0.00120465133851	0	0.00157090989	0	0	0	0	0	0	0.000311882744208	0.00326763520446	0	0	0	0	0	0	0.000194878138507	0	0.000201321659352	0.00170833162435	0	0	0	0	0	0	0	0	0.00203150605816	0	0	0	0	0	0	0	0	0	0	0.000219804880797	0	0	0	0	0	0	0.000194470844183	0.00024263692865	0.00178516702823	0	0	0.00232611066276	0	0	0.00018165710791	0
Aciduliprofundum boonei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000575136158421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter calcoaceticus/baumannii complex	0	0	0	0.000535499734013	0	0.000558808886615	0	0	0.00830073775065	0	0.000840281025437	0.001925395345292	0	0.000553117064794	0	0	0	0	0	0	0	0	0	0	0	0	0.004191108193027	0	0.00347991920433	0	0	0	0.000434767035428	0	0	0.000368996973368	0.00145520578097	0	0	0.001213903778899	0	0	0.000545566605289	0	0	0	0	0	0	0	0	0	0.000129193937081	0	0	0	0.001153460906595	0	0	0	0	0	0	0	0	0	0.000194921941592	0	0	0.000182546238865	0	0	0	0	0.000787299268943	0	0.00126934795363	0	0	0	0	0	0	0	0	0	0	0.000710512687656	0	0	0	0	0	0	0	0	0	0	0	0	0.000884310716101	0	0	0	0	0	0	0	0	0	0	0.00560596949809	0	0	0.000513059137461	0	0	0	0	0	0	0	0	0	0.000267924061627	0	0	0	0	0	0.000575232586564	0	0	0	0	0	0	0	0	0	0	0	0.000391598015487	0	0	0	0	0	0.000179966456372	0	0.000277726453908	0.00368616442632	0.003837773380016	0.000397592692846	0	0	0	0.0019730668587	0	0	0.000353416268858	0	0	0	0	0	0	0.000350202657563	0	0	0	0	0	0	0	0.000445714450372	0.00172879572184	0	0.000496480359097	0	0	0	0	0.000222791351961	0	0.000439086617921	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter johnsonii	0	0	0.000306231897542	0	0	0	0	0	0	0	0	0.00907022533072	0	0.0146030695181	0	0	0	0	0	0	0	0	0	0	0	0	0.00153234911564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000465163230241	0	0.00034533036817	0	0.000144974423589	0	0	0	0	0	0	0	0	0	0.000920916625225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267067627869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034143577294	0	0	0	0	0	0	0.00512065839507	0	0	0	0	0	0.00031737998541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000559463262717	0	0	0	0	0	0	0.000683056480611	0	0	0	0	0.00130032076965	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201075993575	0	0	0	0	0	0	0	0	0.000482116437493	0	0.000742924432224	0	0	0	0	0	0	0	0.00147815750746	0	0	0	0	0	0	0.000335236442171	0	0	0	0	0	0
Acinetobacter junii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331434445317	0	0	0	0	0.00518977193193	0	0	0.000660547199357	0	0	0	0	0.000544863623629	0	0	0	0	0	0.000501270037817	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000655519579406	0	0	0	0	0.000495443159038	0	0	0	0.000544323100485	0	0.000408511910306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000524051243025	0	0	0	0	0	0	0	0	0	0	0.000224174593237	0.00873971225495	0.000495962117394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407786748648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732825565578	0	0.000377656192696	0	0	0	0	0	0	0	0
Acinetobacter lwoffii	0.0004232327871	0	0	0	0	0	0	0	0	0	0	0	0	0.00165317709103	0	0	0	0	0.00238950477796	0	0	0.00263581896921	0	0	0	0	0.131539114101	0	0	0	0	0	0.00100012313705	0	0	0	0	0	0	0	0	0.000319835376464	0	0	0	0.000615891618861	0	0	0	0.000614375431122	0	0	0	0	0.000751873309364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303261387444	0	0	0	0	0	0	0	0	0	0	0.00108983030326	0	0	0	0	0.000592023546084	0	0	0	0	0	0.000185536918362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125037976116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter oleivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000325565303967	0	0	0	0	0	0	0	0.000532108491274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119782696927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000439208349541	0	0	0	0	0	0	0	0	0	0	0	0	0.000370423696009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042903006522	0	0	0	0	0	0	0	0	0	0	0	0	0.00027459000698	0	0	0	0	0	0	0	0	0	0	0.000522477415614	0	0	0	0	0	0	0	0.000363596910335	0	0.000682035212228	0
Acinetobacter radioresistens	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134803470515	0	0	0	0	0	0	0	0	0	0	0	0	0.0027701370686	0	0	0	0.000435707090615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000553477799786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520700865861	0	0	0	0	0.000537433953594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001666256461	0	0	0	0	0.000603435266191	0	0	0	0	0	0	0.000322889573793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211145376869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353160416734	0	0	0.000525914909146	0.000459801293001	0	0	0
Acinetobacter sp. ADP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049929697175	0	0	0	0	0	0	0.000310417169982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046039244596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263026682834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184575107691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041956399544	0	0	0
Actinobacillus minor	0	0	0	0.00133245629728	0	0	0	0.00039394322641	0	0	0	0	0	0	0.00342311344475	0	0	0	0	0.000825635308605	0	0	0	0	0	0	0	0	0.00283913852302	0	0	0	0.000345056573204	0.000647227901911	0	0.000610328197205	0.00115581823302	0	0	0	0	0	0	0.000492193185571	0	0	0.00315865553237	0	0	0	0.000507147948267	0	0	0	0	0.0104913978271	0	0	0	0	0.000434882213476	0	0	0.000602124632905	0.000390280540347	0	0	0	0	0	0	0	0	0.000299272339247	0	0	0	0.000533479338885	0	0.00102604993671	0	0	0.000317699150441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000962172777743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043717884235	0	0	0	0	0	0	0	0	0	0.000800035585237	0	0	0.000400689558483	0	0.000270957673437	0	0.000723241014025	0	0	0	0	0	0	0	0	0	0	0.00445581535674	0	0	0	0	0	0	0	0	0.000431398634435	0.000732133772669	0	0	0	0	0	0	0.00114523480898	0	0	0.000589582460212	0	0	0	0	0	0	0	0	0	0	0.000727069190759	0	0	0	0	0.00100890242519	0.000416718483684	0	0	0	0.000490632153785	0	0.000622551526281	0	0	0
Actinobacillus pleuropneumoniae	0	0	0	0.000473596228263	0	0	0	0	0.00112255303731	0	0	0	0	0	0.00202264125977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000669256888509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104881837408	0	0	0.000620338829131	0	0	0	0	0	0	0	0	0.000710145780228	0	0	0	0	0	0	0	0	0.000462030291897	0	0	0.000631229940674	0	0	0	0	0	0	0.000395947017054	0	0	0	0	0.000487547456352	0	0	0	0	0	0	0	0	0	0	0	0.000331640399278	0	0	0	0.00023837456566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000481964505508	0	0	0	0.000451643935194	0	0	0.00270514398601	0	0	0	0.000697591692611	0	0	0	0	0	0	0	0.000433430458821	0.000449000928981	0	0	0	0	0	0.000435096079682	0	0	0	0	0	0	0	0	0.000686332152147	0	0	0	0	0	0	0	0.00044608167685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042106783046	0
